 1	01/01/2021 00:00:00	  54.8	 -4.7	;
 1	01/01/2021 03:00:00	  54.8	 -3.7	;
 1	01/01/2021 06:00:00	  54.8	 -3.7	;
 1	01/01/2021 09:00:00	  54.8	 -2.0	;
 1	01/01/2021 12:00:00	  54.8	  0.2	;
 1	01/01/2021 15:00:00	  55.0	  2.2	;
 1	01/01/2021 18:00:00	  55.0	  0.5	;
 1	01/01/2021 21:00:00	  54.8	 -2.7	;
 1	02/01/2021 00:00:00	  54.8	 -3.4	;
 1	02/01/2021 03:00:00	  54.8	 -3.2	;
 1	02/01/2021 06:00:00	  54.8	 -1.4	;
 1	02/01/2021 09:00:00	  54.8	 -1.2	;
 1	02/01/2021 12:00:00	  54.8	 -1.2	;
 1	02/01/2021 15:00:00	  54.8	 -2.0	;
 1	02/01/2021 18:00:00	  54.8	 -1.4	;
 1	02/01/2021 21:00:00	  54.8	 -1.0	;
 1	03/01/2021 00:00:00	  54.8	 -0.5	;
 1	03/01/2021 03:00:00	  54.8	  0.0	;
 1	03/01/2021 06:00:00	  54.8	  0.5	;
 1	03/01/2021 09:00:00	  54.9	  0.5	;
 1	03/01/2021 12:00:00	  55.0	  1.0	;
 1	03/01/2021 15:00:00	  55.0	  1.2	;
 1	03/01/2021 18:00:00	  55.0	  1.0	;
 1	03/01/2021 21:00:00	  55.0	  0.7	;
 1	04/01/2021 00:00:00	  55.0	  0.2	;
 1	04/01/2021 03:00:00	  54.9	  0.2	;
 1	04/01/2021 06:00:00	  55.0	  0.2	;
 1	04/01/2021 09:00:00	  54.9	  0.0	;
 1	04/01/2021 12:00:00	  54.9	  0.7	;
 1	04/01/2021 15:00:00	  55.0	  1.7	;
 1	04/01/2021 18:00:00	  55.0	  1.2	;
 1	04/01/2021 21:00:00	  55.0	  1.2	;
 1	05/01/2021 00:00:00	  54.9	  1.2	;
 1	05/01/2021 03:00:00	  55.0	  1.0	;
 1	05/01/2021 06:00:00	  55.0	  0.7	;
 1	05/01/2021 09:00:00	  54.8	  0.5	;
 1	05/01/2021 12:00:00	  54.9	  1.0	;
 1	05/01/2021 15:00:00	  55.0	  1.0	;
 1	05/01/2021 18:00:00	  55.0	  1.0	;
 1	05/01/2021 21:00:00	  54.8	  0.2	;
 1	06/01/2021 00:00:00	  54.8	  0.0	;
 1	06/01/2021 03:00:00	  54.8	 -0.5	;
 1	06/01/2021 06:00:00	  54.8	 -0.5	;
 1	06/01/2021 09:00:00	  54.8	 -0.5	;
 1	06/01/2021 12:00:00	  54.8	  0.5	;
 1	06/01/2021 15:00:00	  54.8	  1.0	;
 1	06/01/2021 18:00:00	  54.8	  0.5	;
 1	06/01/2021 21:00:00	  54.8	 -0.2	;
 1	07/01/2021 00:00:00	  54.8	 -0.5	;
 1	07/01/2021 03:00:00	  54.8	 -0.7	;
 1	07/01/2021 06:00:00	  54.8	 -1.2	;
 1	07/01/2021 09:00:00	  54.7	 -1.2	;
 1	07/01/2021 12:00:00	  54.8	 -0.5	;
 1	07/01/2021 15:00:00	  54.8	  0.7	;
 1	07/01/2021 18:00:00	  54.8	 -0.5	;
 1	07/01/2021 21:00:00	  54.8	 -1.2	;
 1	08/01/2021 00:00:00	  54.7	 -1.4	;
 1	08/01/2021 03:00:00	  54.7	 -2.0	;
 1	08/01/2021 06:00:00	  54.8	 -1.7	;
 1	08/01/2021 09:00:00	  54.8	 -1.4	;
 1	08/01/2021 12:00:00	  54.8	  0.0	;
 1	08/01/2021 15:00:00	  54.9	  0.7	;
 1	08/01/2021 18:00:00	  54.8	 -0.5	;
 1	08/01/2021 21:00:00	  54.8	 -1.0	;
 1	09/01/2021 00:00:00	  54.8	 -1.7	;
 1	09/01/2021 03:00:00	  54.8	 -1.4	;
 1	09/01/2021 06:00:00	  54.8	 -1.2	;
 1	09/01/2021 09:00:00	  54.8	 -1.7	;
 1	09/01/2021 12:00:00	  54.8	 -0.7	;
 1	09/01/2021 15:00:00	  54.8	  0.2	;
 1	09/01/2021 18:00:00	  54.8	 -0.5	;
 1	09/01/2021 21:00:00	  54.8	 -1.2	;
 1	10/01/2021 00:00:00	  54.8	 -2.0	;
 1	10/01/2021 03:00:00	  54.8	 -2.5	;
 1	10/01/2021 06:00:00	  54.8	 -2.7	;
